Año;Hora_24;Mes;Dia;Mes resumido;dia resumido;Fecha Dia;Semana2;Delito;Total General Año Anterior;Estación Final;CAI Final;Cuadrante Final;Genero Final;Zona Final;Clase Sitio Final;Arma Final;Modalidad Final;Causa Lesion Final;Barrio Hecho Final;Grupo Edad Ley Final
2025;6;Octubre;Domingo;Oct;Dom;26;44;H. Personas;1;E-Norte;No Reportado;E-Norte;Masculino;Rural;Bosques;Arma Blanca;Atraco;No Reportado;Vda Pisoje;Infancia (0 a 11 años)
2025;10;Agosto;Domingo;Ago;Dom;10;33;H. Personas;1;E-Coconuco;No Reportado;E-Coconuco;Masculino;Rural;Resguardo Indígena;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda San Bartolo;Adolescencia (12 a 17 años) 
2025;9;Mayo;Viernes;May;Vie;9;19;H. Personas;1;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Rural;Billares;Arma Blanca;Atraco;No Reportado;El Recuerdo;Adolescencia (12 a 17 años) 
2026;0;Mayo;Domingo;May;Dom;10;20;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Baños;Arma Blanca;Atraco;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2026;3;Marzo;Domingo;Mar;Dom;22;13;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Establecimiento Publico;Contundentes;Violacion De Cerradura;No Reportado;Pomona;Infancia (0 a 11 años)
2026;0;Febrero;Domingo;Feb;Dom;1;6;H. Personas;0;E-Norte;CAI 2;Z. Atención 5 Norte;Masculino;Urbano;Estadero;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Llanos De Calibio;Infancia (0 a 11 años)
2026;2;Marzo;Domingo;Mar;Dom;29;14;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Discotecas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Clara;Infancia (0 a 11 años)
2026;2;Abril;Domingo;Abr;Dom;5;15;H. Personas;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Discotecas;Sin Empleo de Armas;Cosquilleo;No Reportado;Carantanta;Infancia (0 a 11 años)
2026;3;Enero;Domingo;Ene;Dom;25;5;H. Personas;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Bares, Cantinas Y Similares;Sin Empleo de Armas;Raponazo;No Reportado;Prados Del Norte;Adolescencia (12 a 17 años) 
2026;3;Enero;Domingo;Ene;Dom;25;5;H. Personas;0;E-Sur;CAI 8;Z. Atención 17 Sur;Masculino;Urbano;Alojamiento;Sin Empleo de Armas;Cosquilleo;No Reportado;Pandiguando;Adolescencia (12 a 17 años) 
2026;3;Febrero;Domingo;Feb;Dom;1;6;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Discotecas;Sin Empleo de Armas;Raponazo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2026;3;Marzo;Domingo;Mar;Dom;15;12;H. Personas;0;E-Timbio;No Reportado;E-Timbio;Masculino;Urbano;Bares, Cantinas Y Similares;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;3;Marzo;Domingo;Mar;Dom;22;13;H. Personas;0;E-Sur;CAI 10;Z. Atención 22 Sur;Masculino;Urbano;Bares, Cantinas Y Similares;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Jazminez;Infancia (0 a 11 años)
2026;11;Agosto;Lunes;Ago;Lun;10;33;H. Personas;0;E-Timbio;Z. Atención 1 E-Timbio;Z. Atención 1 E-Timbio;Masculino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;La Martha;Adolescencia (12 a 17 años) 
2026;9;Junio;Lunes;Jun;Lun;22;26;H. Personas;0;E-Sur;CAI 6;Z. Atención 6 Sur;Masculino;Urbano;Panaderias;Arma Blanca;Atraco;No Reportado;Los Comuneros;Infancia (0 a 11 años)
2026;11;Julio;Lunes;Jul;Lun;6;28;H. Personas;0;E-Norte;CAI 4;Z. Atención 15 Norte;Masculino;Urbano;Colegios, Escuelas;Contundentes;Violacion De Cerradura;No Reportado;Santa Teresita;Infancia (0 a 11 años)
2026;9;Marzo;Lunes;Mar;Lun;9;11;H. Personas;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Centro De Acopio;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Adolescencia (12 a 17 años) 
2026;9;Julio;Lunes;Jul;Lun;13;29;H. Personas;0;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Panaderias;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Jose Maria Obando;Infancia (0 a 11 años)
2025;6;Mayo;Miércoles;May;Mié;7;19;H. Personas;1;E-Sur;No Reportado;E-Sur;Masculino;Rural;Bosques;Sin Empleo de Armas;Atraco;No Reportado;Vda Tunel Bajo;Adolescencia (12 a 17 años) 
2025;7;Diciembre;Jueves;Dic;Jue;18;51;H. Personas;1;E-Sur;CAI 6;Z. Atención 8 Sur;Masculino;Rural;Panaderias;Arma Blanca;Atraco;No Reportado;Panamericano;Infancia (0 a 11 años)
2025;11;Julio;Domingo;Jul;Dom;6;28;H. Personas;1;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;La Esmeralda;Adolescencia (12 a 17 años) 
2025;11;Julio;Domingo;Jul;Dom;20;30;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Centro;Infancia (0 a 11 años)
2025;7;Agosto;Domingo;Ago;Dom;3;32;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Centro;Infancia (0 a 11 años)
2025;9;Junio;Domingo;Jun;Dom;15;25;H. Personas;1;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Pomona;Infancia (0 a 11 años)
2025;10;Septiembre;Domingo;Sep;Dom;21;39;H. Personas;1;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Vias Publicas;Contundentes;Atraco;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2025;8;Octubre;Domingo;Oct;Dom;5;41;H. Personas;1;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Vias Publicas;No Reportado;Atraco;No Reportado;Villa Paula;Infancia (0 a 11 años)
2025;7;Julio;Domingo;Jul;Dom;6;28;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Infancia (0 a 11 años)
2025;7;Julio;Domingo;Jul;Dom;6;28;H. Personas;1;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2025;7;Septiembre;Domingo;Sep;Dom;21;39;H. Personas;1;E-Timbio;Z. Atención 2 E-Timbio;Z. Atención 2 E-Timbio;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Engaño;No Reportado;Centro;Infancia (0 a 11 años)
2025;7;Octubre;Domingo;Oct;Dom;26;44;H. Personas;1;E-Sur;CAI 10;Z. Atención 22 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Lomas De Granada;Adolescencia (12 a 17 años) 
2025;9;Junio;Domingo;Jun;Dom;8;24;H. Personas;1;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bello Horizonte;Adolescencia (12 a 17 años) 
2025;9;Octubre;Domingo;Oct;Dom;12;42;H. Personas;1;E-Norte;CAI 3;Z. Atención 9 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Atraco;No Reportado;Palace;Adolescencia (12 a 17 años) 
2025;10;Junio;Domingo;Jun;Dom;15;25;H. Personas;1;E-Sur;CAI 10;Z. Atención 23 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Lomas De Granada;Infancia (0 a 11 años)
2025;11;Junio;Domingo;Jun;Dom;29;27;H. Personas;1;E-Sur;No Reportado;E-Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda Samanga;Adolescencia (12 a 17 años) 
2025;10;Octubre;Domingo;Oct;Dom;19;43;H. Personas;1;E-Sur;No Reportado;E-Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Puelenje;Adolescencia (12 a 17 años) 
2025;12;Julio;Lunes;Jul;Lun;21;30;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Sobre Anden - Via Publica;Sin Empleo de Armas;Atraco;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;13;Octubre;Lunes;Oct;Lun;27;44;H. Personas;1;E-Sur;CAI 5;Z. Atención 3 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Alameda;Adolescencia (12 a 17 años) 
2025;15;Octubre;Lunes;Oct;Lun;13;42;H. Personas;1;E-Timbio;Z. Atención 1 E-Timbio;Z. Atención 1 E-Timbio;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Centro;Infancia (0 a 11 años)
2025;12;Octubre;Martes;Oct;Mar;21;43;H. Personas;1;E-Sur;CAI 6;Z. Atención 6 Sur;Masculino;Urbano;Carretera;Arma Blanca;Atraco;No Reportado;Las Veraneras;Adolescencia (12 a 17 años) 
2025;15;Septiembre;Martes;Sep;Mar;16;38;H. Personas;1;E-Sur;CAI 8;Z. Atención 19 Sur;Masculino;Urbano;Callejón;Arma de Fuego;Atraco;No Reportado;Camilo Torres;Adolescencia (12 a 17 años) 
2025;14;Junio;Martes;Jun;Mar;17;25;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Callejón;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Infancia (0 a 11 años)
2025;16;Septiembre;Martes;Sep;Mar;2;36;H. Personas;1;E-Sur;CAI 7;Z. Atención 13 Sur;Masculino;Urbano;Parques;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;El Mirador;Infancia (0 a 11 años)
2025;14;Noviembre;Miércoles;Nov;Mié;5;45;H. Personas;1;E-Norte;CAI 4;Z. Atención 18 Norte;Masculino;Urbano;Frente A Residencias - Via Publica;Arma Blanca;Atraco;No Reportado;Santa Catalina Ii Etapa;Infancia (0 a 11 años)
2025;17;Agosto;Miércoles;Ago;Mié;6;32;H. Personas;1;E-Norte;CAI 4;Z. Atención 18 Norte;Masculino;Urbano;Vehiculo;Arma de Fuego;Atraco;No Reportado;Alfonso Lopez;Adolescencia (12 a 17 años) 
2025;15;Agosto;Miércoles;Ago;Mié;6;32;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Puente;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;14;Septiembre;Jueves;Sep;Jue;11;37;H. Personas;1;E-Timbio;Z. Atención 2 E-Timbio;Z. Atención 2 E-Timbio;Masculino;Urbano;Coliseo;Sin Empleo de Armas;Cosquilleo;No Reportado;San Cayetano;Adolescencia (12 a 17 años) 
2025;13;Noviembre;Jueves;Nov;Jue;6;45;H. Personas;1;E-Sur;CAI 9;Z. Atención 20 Sur;Masculino;Urbano;Callejón;Arma de Fuego;Atraco;No Reportado;San Jose;Infancia (0 a 11 años)
2025;12;Octubre;Jueves;Oct;Jue;16;42;H. Personas;1;E-Norte;CAI 4;Z. Atención 17 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Portales Del Norte;Adolescencia (12 a 17 años) 
2025;15;Agosto;Jueves;Ago;Jue;7;32;H. Personas;1;E-Sur;CAI 10;Z. Atención 23 Sur;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Lomas De Granada;Adolescencia (12 a 17 años) 
2025;15;Agosto;Viernes;Ago;Vie;15;33;H. Personas;1;E-Sur;CAI 6;Z. Atención 8 Sur;Masculino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Av Panamericana Piedra Sur;Adolescencia (12 a 17 años) 
2025;14;Octubre;Viernes;Oct;Vie;17;42;H. Personas;1;E-Norte;CAI 4;Z. Atención 18 Norte;Masculino;Urbano;Frente Iglesia - Via Publica;Arma de Fuego;Atraco;No Reportado;Belen;Infancia (0 a 11 años)
2025;12;Agosto;Viernes;Ago;Vie;8;32;H. Personas;1;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bello Horizonte;Adolescencia (12 a 17 años) 
2025;13;Julio;Viernes;Jul;Vie;25;30;H. Personas;1;E-Norte;CAI 2;Z. Atención 7 Norte;Masculino;Urbano;Alimentador Bus Transmilenio;Sin Empleo de Armas;Cosquilleo;No Reportado;La Paz;Adolescencia (12 a 17 años) 
2025;15;Septiembre;Viernes;Sep;Vie;12;37;H. Personas;1;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Aeropuerto;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Bello Horizonte;Infancia (0 a 11 años)
2025;16;Junio;Viernes;Jun;Vie;6;23;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Frente A Banco - Via Publica;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;12;Octubre;Viernes;Oct;Vie;31;44;H. Personas;1;E-Norte;CAI 2;Z. Atención 3 Norte;Masculino;Urbano;Carretera;Arma Blanca;Atraco;No Reportado;Bella Vista;Infancia (0 a 11 años)
2025;12;Septiembre;Sábado;Sep;Sáb;6;36;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Semáforo;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Infancia (0 a 11 años)
2025;12;Septiembre;Sábado;Sep;Sáb;6;36;H. Personas;1;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Sendero Peatonal;Sin Empleo de Armas;Raponazo;No Reportado;El Bambu;Infancia (0 a 11 años)
2025;12;Julio;Sábado;Jul;Sáb;19;29;H. Personas;1;E-Sur;CAI 8;Z. Atención 16 Sur;Masculino;Urbano;Interior Vehiculo Particular;Arma Blanca;Atraco;No Reportado;La Esmeralda;Infancia (0 a 11 años)
2025;14;Agosto;Sábado;Ago;Sáb;23;34;H. Personas;1;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Instalaciones De La Policia;Contundentes;Violacion De Cerradura;No Reportado;Villa Paula;Infancia (0 a 11 años)
2025;6;Octubre;Lunes;Oct;Lun;13;42;H. Personas;1;E-Sur;CAI 10;Z. Atención 23 Sur;Masculino;Rural;Casas De Habitacion;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vereda Julumito;Infancia (0 a 11 años)
2025;7;Diciembre;Lunes;Dic;Lun;1;49;H. Personas;1;E-Norte;No Reportado;E-Norte;Masculino;Rural;Casas De Habitacion;Llave Maestra;Llave Maestra;No Reportado;Vda La Cabuyera;Infancia (0 a 11 años)
2026;3;Febrero;Sábado;Feb;Sáb;7;6;H. Personas;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Local Comercial;Arma de Fuego;Atraco;No Reportado;El Recuerdo;Infancia (0 a 11 años)
2026;1;Febrero;Sábado;Feb;Sáb;28;9;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Escaleras Fijas;Arma Blanca;Atraco;No Reportado;Tulcan;Infancia (0 a 11 años)
2026;3;Febrero;Sábado;Feb;Sáb;14;7;H. Personas;0;E-Sur;CAI 7;Z. Atención 9 Sur;Masculino;Urbano;Casas De Habitacion;Arma Blanca;Atraco;No Reportado;Variante Sur;Infancia (0 a 11 años)
2026;0;Marzo;Sábado;Mar;Sáb;28;13;H. Personas;0;E-Norte;CAI 4;Z. Atención 14 Norte;Masculino;Urbano;Bares, Cantinas Y Similares;Contundentes;Violacion De Cerradura;No Reportado;Centro;Infancia (0 a 11 años)
2026;3;Abril;Sábado;Abr;Sáb;25;17;H. Personas;0;E-Sur;CAI 6;Z. Atención 5 Sur;Masculino;Urbano;Casas De Habitacion;Contundentes;Violacion De Cerradura;No Reportado;San Andres;Infancia (0 a 11 años)
2026;3;Febrero;Sábado;Feb;Sáb;28;9;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Discotecas;Escopolamina;Uso Sustancias Toxicas / Escopolaminado;No Reportado;Antonio Nariño;Infancia (0 a 11 años)
2026;1;Enero;Sábado;Ene;Sáb;24;4;H. Personas;0;E-Norte;CAI 1;Z. Atención 1 Norte;Masculino;Urbano;Bares, Cantinas Y Similares;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;El Recuerdo;Infancia (0 a 11 años)
2026;1;Marzo;Sábado;Mar;Sáb;28;13;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Discotecas;Sin Empleo de Armas;Raponazo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2026;2;Abril;Sábado;Abr;Sáb;11;15;H. Personas;0;E-Norte;CAI 2;Z. Atención 4 Norte;Masculino;Urbano;Casas De Habitacion;Sin Empleo de Armas;Cosquilleo;No Reportado;Bello Horizonte;Infancia (0 a 11 años)
2026;3;Marzo;Sábado;Mar;Sáb;28;13;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Almacenes;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Antonio Nariño;Infancia (0 a 11 años)
2026;5;Febrero;Sábado;Feb;Sáb;21;8;H. Personas;0;E-Norte;CAI 3;Z. Atención 11 Norte;Masculino;Urbano;Hoteles, Residencias, Y Similares.;Sin Empleo de Armas;Cosquilleo;No Reportado;Ciudad Jardin;Infancia (0 a 11 años)
2025;19;Enero;Sábado;Ene;Sáb;18;3;H. Personas;1;E-Sur;CAI 8;Z. Atención 19 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Camilo Torres;Adolescencia (12 a 17 años) 
2025;21;Mayo;Sábado;May;Sáb;10;19;H. Personas;1;E-Sur;CAI 8;Z. Atención 16 Sur;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Jose Maria Obando;Adolescencia (12 a 17 años) 
2025;18;Febrero;Sábado;Feb;Sáb;22;8;H. Personas;1;E-Sur;CAI 6;Z. Atención 8 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;La Ladera;Infancia (0 a 11 años)
2025;22;Abril;Sábado;Abr;Sáb;19;16;H. Personas;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;23;Enero;Sábado;Ene;Sáb;4;1;H. Personas;1;E-Sur;CAI 8;Z. Atención 19 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Camilo Torres;Adolescencia (12 a 17 años) 
2025;19;Mayo;Sábado;May;Sáb;10;19;H. Personas;1;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Halado;No Reportado;San Rafael;Infancia (0 a 11 años)
2025;20;Abril;Domingo;Abr;Dom;27;18;H. Personas;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;21;Marzo;Domingo;Mar;Dom;9;11;H. Personas;1;E-Norte;CAI 4;Z. Atención 14 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Centro;Adolescencia (12 a 17 años) 
2025;19;Mayo;Domingo;May;Dom;11;20;H. Personas;1;E-Sur;No Reportado;E-Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Puelenje;Adolescencia (12 a 17 años) 
2025;19;Enero;Domingo;Ene;Dom;19;4;H. Personas;1;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;San Bernardino;Adolescencia (12 a 17 años) 
2025;21;Marzo;Domingo;Mar;Dom;23;13;H. Personas;1;E-Norte;CAI 1;Z. Atención 2 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Santa Clara;Infancia (0 a 11 años)
2025;21;Abril;Domingo;Abr;Dom;20;17;H. Personas;1;E-Norte;CAI 4;Z. Atención 16 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Centro;Infancia (0 a 11 años)
2025;21;Enero;Domingo;Ene;Dom;19;4;H. Personas;1;E-Sur;CAI 5;Z. Atención 2 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Los Sauces;Adolescencia (12 a 17 años) 
2025;22;Enero;Domingo;Ene;Dom;26;5;H. Personas;1;E-Sur;CAI 10;Z. Atención 23 Sur;Femenino;Urbano;Vias Publicas;Arma Blanca;Atraco;No Reportado;Vereda Julumito;Infancia (0 a 11 años)
2025;22;Abril;Domingo;Abr;Dom;20;17;H. Personas;1;E-Sur;CAI 7;Z. Atención 11 Sur;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Raponazo;No Reportado;Las Vegas;Adolescencia (12 a 17 años) 
2025;22;Enero;Domingo;Ene;Dom;19;4;H. Personas;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Santa Teresita;Infancia (0 a 11 años)
2025;23;Febrero;Domingo;Feb;Dom;16;8;H. Personas;1;E-Norte;CAI 2;Z. Atención 3 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Cosquilleo;No Reportado;Bella Vista;Infancia (0 a 11 años)
2025;19;Abril;Domingo;Abr;Dom;13;16;H. Personas;1;E-Norte;CAI 4;Z. Atención 15 Norte;Femenino;Urbano;Vias Publicas;Contundentes;Violacion De Cerradura;No Reportado;Santa Teresita;Infancia (0 a 11 años)
2025;20;Enero;Domingo;Ene;Dom;19;4;H. Personas;1;E-Norte;CAI 1;Z. Atención 1 Norte;Femenino;Urbano;Vias Publicas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Modelo;Infancia (0 a 11 años)
2025;5;Agosto;Sábado;Ago;Sáb;30;35;H. Personas;1;E-Norte;CAI 3;Z. Atención 9 Norte;Masculino;Rural;Bosques;Sin Empleo de Armas;Atraco;No Reportado;La Ximena;Infancia (0 a 11 años)
2026;0;Febrero;Martes;Feb;Mar;3;6;H. Personas;0;E-Norte;CAI 1;Z. Atención 2 Norte;Masculino;Urbano;Alojamiento;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Machangara;Infancia (0 a 11 años)
2026;0;Abril;Miércoles;Abr;Mié;22;17;H. Personas;0;E-Sur;CAI 6;Z. Atención 4 Sur;Masculino;Urbano;Alojamiento;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Alfonso Lopez;Infancia (0 a 11 años)
2026;0;Julio;Miércoles;Jul;Mié;8;28;H. Personas;0;E-Norte;CAI 3;Z. Atención 9 Norte;Masculino;Urbano;Otro;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Palace;Infancia (0 a 11 años)
2026;2;Junio;Miércoles;Jun;Mié;10;24;H. Personas;0;E-Sur;CAI 6;Z. Atención 4 Sur;Masculino;Urbano;Baños;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Alfonso Lopez;Infancia (0 a 11 años)
2026;5;Abril;Miércoles;Abr;Mié;1;14;H. Personas;0;E-Norte;CAI 2;Z. Atención 6 Norte;Masculino;Urbano;Fruteria;Llave Maestra;Llave Maestra;No Reportado;La Primavera;Infancia (0 a 11 años)
2026;2;Enero;Jueves;Ene;Jue;1;1;H. Personas;0;E-Coconuco;No Reportado;E-Coconuco;Masculino;Urbano;Baños;Arma Blanca;Atraco;No Reportado;Camilo Torres;Adolescencia (12 a 17 años) 
2026;3;Febrero;Jueves;Feb;Jue;5;6;H. Personas;0;E-Sur;CAI 6;Z. Atención 5 Sur;Masculino;Urbano;Discotecas;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Valparaiso;Infancia (0 a 11 años)
2026;5;Junio;Viernes;Jun;Vie;19;25;H. Personas;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Fruteria;Arma de Fuego;Atraco;No Reportado;Yanaconas;Adolescencia (12 a 17 años) 
2026;4;Mayo;Viernes;May;Vie;29;22;H. Personas;0;E-Norte;CAI 4;Z. Atención 13 Norte;Masculino;Urbano;Casa En Conjunto Cerrado;Contundentes;Violacion De Cerradura;No Reportado;Santa Ines;Adolescencia (12 a 17 años) 
2026;3;Febrero;Viernes;Feb;Vie;6;6;H. Personas;0;E-Norte;CAI 3;Z. Atención 10 Norte;Masculino;Urbano;Supermercados;Sin Empleo de Armas;Cosquilleo;No Reportado;Pueblillo Centro;Adolescencia (12 a 17 años) 
2025;2;Septiembre;Viernes;Sep;Vie;12;37;H. Personas;1;E-Norte;No Reportado;E-Norte;Masculino;Rural;Cementerio;Sin Empleo de Armas;Atraco;No Reportado;Altos Del Jardin;Infancia (0 a 11 años)
2025;3;Octubre;Viernes;Oct;Vie;10;41;H. Personas;1;E-Norte;CAI 4;Z. Atención 17 Norte;Masculino;Rural;Bodegas Y Similares;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Alfonso Lopez;Infancia (0 a 11 años)
2025;5;Agosto;Viernes;Ago;Vie;15;33;H. Personas;1;E-Norte;CAI 2;Z. Atención 5 Norte;Masculino;Rural;Fondas;Sin Empleo de Armas;Cosquilleo;No Reportado;Vda Jardines De Paz;Infancia (0 a 11 años)
2025;5;Noviembre;Viernes;Nov;Vie;14;46;H. Personas;1;E-Norte;CAI 2;Z. Atención 8 Norte;Masculino;Rural;Lugar De Trabajo;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda Pisoge;Infancia (0 a 11 años)
2025;11;Noviembre;Viernes;Nov;Vie;21;47;H. Personas;1;E-Sur;CAI 6;Z. Atención 8 Sur;Masculino;Rural;Vias Publicas;Arma de Fuego;Atraco;No Reportado;Sitio O Vda Los Faroles;Adolescencia (12 a 17 años) 
2025;2;Mayo;Jueves;May;Jue;1;18;H. Personas;1;E-Norte;No Reportado;E-Norte;Masculino;Rural;Restaurantes;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda Rio Blanco Norte;Infancia (0 a 11 años)
2025;4;Diciembre;Jueves;Dic;Jue;25;52;H. Personas;1;E-Norte;No Reportado;E-Norte;Masculino;Rural;Local Comercial;Sin Empleo de Armas;Factor De Oportunidad;No Reportado;Vda La Tetilla;Infancia (0 a 11 años)
